Códigos de Negociação,Atividade Principal,Classificação Setorial,Site,Plantão de Notícias delay de 15 min.,Balanço Patrimonial - Consolidado,30/09/2023,31/12/2022,Demonstração do Resultado - Consolidado,01/01/2023 a 30/09/2023,01/01/2022 a 30/09/2022,Demonstração do Fluxo de Caixa - Consolidado,Nome,%ON,%PN,%Total,Tipos de Investidores / Ações,Quantidade,Percentual,Nomes,Valores
Mais Códigos MGLU3,Somos Uma Plataforma de Varejo Multicanal.,Consumo Cíclico / Comércio / Eletrodomésticos,www.magazineluiza.com.br,"08/03/2024 MAGAZ LUIZA (MGLU-NM) - VM Posicao Individual (Cia,Controladas e Coligadas) 07/03/2024 MAGAZ LUIZA (MGLU-NM) - Aviso aos Acionistas - 06/03/24 (N) 06/03/2024 MAGAZ LUIZA (MGLU-NM) - Aviso aos Acionistas - 06/03/24","['Ativo Imobilizado, Investimentos e Intangível', 'Ativo Total', 'Património Líquido', 'Patrimônio Líquido Atribuído à Controladora']","['9.998.927', '36.918.960', '9.532.654', '9.532.654']","['10.233.319', '38.098.122', '9.726.584', '9.726.584']","['Receita de Venda', 'Resultado Bruto', 'Resultado de Equivalência Patrimonial', 'Resultado Financeiro', 'Resultado Líquido das Operações Continuadas', 'Lucro (Prejuízo) do Período', 'Lucro (Prejuízo) do Período Atribuído à Controladora']","['2.597.830', '(142.593)', '(2.071.259)', '0', '383.978']","['1.761.045', '(1.090.468)', '(1.424.585)', '0', '(754.008)']","['Atividades Operacionais', 'Atividades de Investimento', 'Atividades de Financiamento', 'Variação Cambial sobre Caixa e Equivalentes', 'Aumento (Redução) de Caixa e Equivalentes']","['Fabrício Bittar Garcia', 'Nome', 'Flávia Bittar Garcia Faleiros', 'Franco Bittar Garcia', 'Ismael Borges Trajano', 'Ltd Administração E Participações S.A.', 'Luiza Helena Trajano Inácio Rodrigues', 'Wagner Garcia Participações S.A.', 'Outros', 'Ações Tesouraria', 'Total']","['0,11', '%ON', '0,06', '0,05', '0,32', '51,40', '0,86', '3,09', '42,75', '1,06', '100,00']","['0,00', '%PN', '0,00', '0,00', '0,00', '0,00', '0,00', '0,00', '0,00', '0,00', '0,00']","['0,11', '%Total', '0,06', '0,05', '0,32', '51,40', '0,86', '3,09', '42,75', '1,06', '100,00']","['Pessoas Físicas', 'Pessoas Jurídicas', 'Investidores Institucionais', 'Quantidade de Ações Ordinárias', 'Total de Ações']","['579.661', '2.405', '924', '2.874.188.573', '2.874.188.573']","['-', '-', '-', '42,59', '42,59']","['Ordinárias', 'Preferenciais']","['6.748.926.848', '0']"
