Códigos de Negociação,Atividade Principal,Classificação Setorial,Site,Plantão de Notícias delay de 15 min.,Balanço Patrimonial - Consolidado,31/12/2023,31/12/2022,Demonstração do Resultado - Consolidado,01/01/2023 a 31/12/2023,01/01/2022 a 31/12/2022,Demonstração do Fluxo de Caixa - Consolidado,Nome,%ON,%PN,%Total,Tipos de Investidores / Ações,Quantidade,Percentual,Nomes,Valores
Mais Códigos BBDC3; BBDC4,Prática de Operações Bancárias em Geral. Inclusive Câmbio,Financeiro / Intermediários Financeiros / Bancos,www.bradesco.com.br,12/03/2024 BRADESCO (BBDC-N1) - Sumario da AGO/E - 11/03/24 12/03/2024 BRADESCO (BBDC-N1) - Calendario de Eventos Corporativos - ate 31/12/24 (R) 11/03/2024 BRADESCO (BBDC-N1) - Ato Homologatorio do Banco Central - 08/03/24 11/03/2024,"['Ativo Imobilizado, Investimentos e Intangível', 'Ativo Total', 'Patrimônio Líquido']","['33.225.155', '1.927.523.249', '161.182.449']","['30.770.935', '1.792.288.792', '154.263.223']","['Receita da Intermediação Financeira', 'Resultado Bruto da Intermediação Financeira', 'Resultado de Equivalência Patrimonial', 'Lucro (Prejuízo) do Período']","['(177.628)', '83.606.232', '(23.062.770)', '239.325', '60.605.159', 'AGO/E']","['49.767.703', '(17.778.682)', '21.917.788', '892.293', '54.799.102', '11/03/24']","['Atividades Operacionais', 'Atividades de Investimento', 'Atividades de Financiamento', 'Variação Cambial sobre Caixa e Equivalentes', 'Aumento (Redução) de Caixa e Equivalentes', 'BRADESCO (BBDC-N1) - Mapa consolidado voto a distancia -']","['Cidade de Deus Cia Cial Participações', 'Fundação Bradesco', 'Ncf Participações S.A.', 'Outros', 'Ações Tesouraria', 'Total']","['45,87', '17,16', '8,48', '28,27', '0,23', '100,00']","['0,02', '0,00', '2,26', '97,52', '0,20', '100,00']","['22,99', '8,59', '5,37', '62,84', '0,21', '100,00']","['Pessoas Físicas', 'Pessoas Jurídicas', 'Investidores Institucionais', 'Quantidade de Ações Ordinárias', 'Quantidade de Ações Preferenciais', 'Total de Ações']","['798.152', '35.088', '1.223', '1.500.631.902', '5.146.612.491', '6.647.244.393']","['-', '-', '-', '28,11', '96,74', '62,37']","['Ordinárias', 'Preferenciais']","['5.330.304.681', '5.311.865.547']"
