Dados da Companhia,Balanço Patrimonial - Consolidado,Demonstração do Resultado - Consolidado,Demonstração do Fluxo de Caixa - Consolidado,Posição Acionária*,Ações em Circulação no Mercado - 30/11/2022,Composição do Capital Social - 02/04/2014
"{'Nome de Pregão': 'PETROBRAS', 'Códigos de Negociação': 'Mais Códigos', 'CNPJ': '33.000.167/0001-01', 'Atividade Principal': 'Pesquisa. Lavra. Refinação. Processamento. Comércio E Transporte de Petróleo. de Seus Derivados. de Gás Natural E de Outros Hidrocarbonetos Fluidos. Além Das', 'Classificação Setorial': 'Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição', 'Site': 'www.petrobras.com.br', 'Plantão de Notícias delay de 15 min.': '15/03/2024 PETROBRAS (PETR-N2) - Outros Comunicados ao Mercado - 14/03/24 14/03/2024 PETROBRAS (PETR-N2) - Aviso aos Debenturistas - 14/03/24 14/03/2024'}","{'Balanço Patrimonial - Consolidado': ['Ativo Imobilizado, Investimentos e Intangível', 'Ativo Total', 'Patrimônio Líquido', 'Patrimônio Líquido Atribuído à Controladora'], '31/12/2023': ['764.074.000', '1.050.888.000', '382.340.000', '380.441.000'], '31/12/2022': ['702.935.000', '976.709.000', '364.385.000', '362.594.000']}","{'Demonstração do Resultado - Consolidado': ['Receita de Venda', 'Resultado Bruto', 'Resultado de Equivalência Patrimonial', 'Resultado Financeiro', 'Resultado Líquido das Operações Continuadas', 'Lucro (Prejuízo) do Período', 'Lucro (Prejuízo) do Período Atribuído à Controladora'], '01/01/2023 a 31/12/2023': ['511.994.000', '269.933.000', '(1.480.000)', '(11.861.000)', '125.166.000', '125.166.000', '124.606.000'], '01/01/2022 a 31/12/2022': ['641.256.000', '334.100.000', '1.291.000', '(19.257.000)', '189.005.000', '189.005.000', '188.328.000']}","{'Demonstração do Fluxo de Caixa - Consolidado': ['Atividades Operacionais', 'Atividades de Investimento', 'Atividades de Financiamento', 'Variação Cambial sobre Caixa e Equivalentes', 'Aumento (Redução) de Caixa e Equivalentes'], '01/01/2023 a 31/12/2023': ['215.696.000', '(39.495.000)', '(153.435.000)', '(2.876.000)', '19.890.000'], '01/01/2022 a 31/12/2022': ['255.410.000', '(4.377.000)', '(264.156.000)', '(3.636.000)', '(16.759.000)']}","{'Nome': ['Banco Nacional de Desenvolvimento Econômico E Social - Bndes', 'Bndes Participações - Bndespar', 'Blackrock Inc', 'Gqg Partners Llc', 'Nome', 'Outros', 'Ações Tesouraria', 'Total'], '%ON': ['0,00', '0,00', '0,00', '5,64', '%ON', '44,10', '0,00', '100,00'], '%PN': ['2,41', '16,07', '5,01', '5,20', '%PN', '71,31', '0,00', '100,00'], '%Total': ['1,04', '6,90', '2,15', '5,45', '%Total', '55,78', '0,00', '100,00']}","{'Tipos de Investidores / Ações': ['Pessoas Físicas', 'Pessoas Jurídicas', 'Investidores Institucionais', 'Quantidade de Ações Ordinárias', 'Quantidade de Ações Preferenciais', 'Total de Ações'], 'Quantidade': ['858.992', '5.807', '2.748', '3.701.760.571', '4.566.511.125', '8.268.271.696'], 'Percentual': ['-', '-', '-', '49,74', '81,52', '63,39']}","{'Nomes': ['Ordinárias', 'Preferenciais'], 'Valores': ['7.442.454.142', '5.602.042.788']}"
